TimeWindow,Average_Timestamp,TP_Overall,TP_Speed,TP_Throttle,TP_Brake,TP_Cruise,TP_RRCP,TP_DHCP,TP_MDNS,TP_SSDP,TP_Malicious,TP_ARP,TP_NBNS,TP_LLMNR,TP_Malformed,VehicleSpeed,ThrottleDemand,BrakePressed,CruiseDemand,Behaviour
0.070204,0.035102,42504.700586861145,12962.224374679505,13902.341746909007,12164.549028545382,3475.585436727252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.714285714285715,9436.0,0.0,0.0,Moving
0.07668399999999999,0.108547,39017.265661676494,13562.151165823381,11136.612591935738,12727.557247926557,1590.9446559908197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.625,9441.285714285714,0.0,0.0,Moving
0.06656900000000002,0.1834805,43894.305157055074,13670.026588952813,12828.794183478793,12828.794183478793,3665.3697667082265,901.3204344364492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9424.714285714286,0.0,0.0,Moving
0.06949699999999998,0.25205449999999996,41152.85551894328,13094.090392391043,12288.300214397748,12288.300214397748,1755.4714591996783,1726.6932385570606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.428571428571427,9457.857142857143,0.0,0.0,Moving
0.07011499999999998,0.32525950000000003,42558.65364044785,12978.677886329604,13919.98859017329,13919.98859017329,1739.9985737716613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.857142857142858,9439.75,0.0,0.0,Moving
0.07639699999999999,0.39851650000000005,39163.841512101266,13613.099990837338,11178.449415552968,11178.449415552968,3193.842690157991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9436.57142857143,0.0,0.0,Moving
0.06973999999999997,0.475097,42787.49641525669,13048.465729853748,13994.837969601384,13994.837969601384,1749.354746200173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9427.75,0.0,0.0,Moving
0.07667200000000007,0.548531,39023.372287145205,13564.273789649402,11138.355592654414,11138.355592654414,3182.387312186975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,9441.714285714286,0.0,0.0,Moving
0.070017,0.6252275,42618.2212891155,12996.84362369139,13939.471842552524,13939.471842552524,1742.4339803190655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.857142857142858,9456.25,0.0,0.0,Moving
0.07666099999999998,0.6985695000000001,39028.97170660441,13566.22011192132,11139.953822673853,11139.953822673853,3182.8439493353867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9445.57142857143,0.0,0.0,Moving
0.07001900000000005,0.7752445,40874.61974606889,12996.472386066629,13939.073680001133,12196.68947000099,1742.3842100001416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285714285714285,9424.625,0.0,0.0,Moving
0.06998800000000005,0.8452489999999999,40892.72446705146,13002.228953534883,12202.091787163505,12202.091787163505,3486.311939189573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9438.0,0.0,0.0,Moving
0.070052,0.91527,40855.36458630731,12990.350025695197,12190.9438702678,13932.507280306058,1741.5634100382572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9444.142857142857,0.0,0.0,Moving
0.06312400000000007,0.988491,45339.33210823137,14416.069957543867,13528.927190925782,13528.927190925782,3865.4077688359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9436.57142857143,0.0,0.0,Moving
0.06986099999999995,1.0618105,41081.576272884755,14886.703597142909,12224.273915346195,12224.273915346195,1746.3248450494566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.375,9448.857142857143,0.0,0.0,Moving
0.06712799999999985,1.133551,42634.966035037636,13556.19115719226,12721.96400905735,12721.96400905735,3634.846859730672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9418.142857142857,0.0,0.0,Moving
0.05973600000000001,1.200229,44663.184679255384,13057.452792286056,14296.236775143963,12253.917235837684,2042.3195393062806,3013.2583366813974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9451.285714285714,0.0,0.0,Moving
0.07019300000000017,1.2651945,40773.29648255514,12964.25569501229,12166.455344549997,13904.520393771425,1738.0650492214281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285714285714285,9433.285714285714,0.0,0.0,Moving
0.06305199999999989,1.338524,45391.105753980926,14432.53187844956,13544.376070544971,13544.376070544971,3869.8217344414206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9425.714285714286,0.0,0.0,Moving
0.06995599999999991,1.411951,41025.787637943904,14866.487506432635,12207.67339470526,12207.67339470526,1743.9533421007513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9439.857142857143,0.0,0.0,Moving
0.06635100000000005,1.4834865,43134.24062938008,13714.940242046077,12870.943919458627,12870.943919458627,3677.4125484167507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9421.857142857143,0.0,0.0,Moving
0.07006800000000002,1.555088,40846.03528001369,12987.383684420845,13929.325797796422,12188.16007307187,1741.1657247245528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.428571428571427,9432.25,0.0,0.0,Moving
0.07036700000000007,1.6253065,40672.47431324339,12932.19833160429,12136.370741967103,13870.137990819547,1733.7672488524433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.857142857142858,9430.857142857143,0.0,0.0,Moving
0.069801,1.6953915,41002.27790432802,13037.062506267817,12234.781736651337,12234.781736651337,3495.6519247575247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9436.57142857143,0.0,0.0,Moving
0.07001500000000016,1.7717885,40991.21616796391,14853.959865743022,12197.38627436975,12197.38627436975,1742.4837534813928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.375,9439.857142857143,0.0,0.0,Moving
0.06684600000000018,1.8435190000000001,42814.82811237759,13613.380007779037,12775.633545761866,12775.633545761866,3650.1810130748186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9434.714285714286,0.0,0.0,Moving
0.06986999999999988,1.91523,40961.78617432382,13024.187777300724,13968.799198511546,12222.699298697602,1746.0998998139432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9443.5,0.0,0.0,Moving
0.0697859999999999,1.985154,41011.091049780815,13039.864729315354,12237.41151520364,12237.41151520364,3496.403290058183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9430.42857142857,0.0,0.0,Moving
0.07005000000000017,2.055072,40856.531049250436,12990.720913633088,12191.29193433259,13932.905067808675,1741.6131334760844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9434.714285714286,0.0,0.0,Moving
0.06374700000000022,2.1286375,44896.230410842705,14275.18157717221,13396.708864730843,13396.708864730843,3827.6311042088123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285714285714285,9424.714285714286,0.0,0.0,Moving
0.060185000000000155,2.1969605000000003,44462.906039710775,15120.046523220033,12162.498961535235,12162.498961535235,2027.0831602558726,2990.778433164402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9430.666666666666,0.0,0.0,Moving
0.06996400000000014,2.2653879999999997,40906.752043908215,13006.689154422249,13950.031444742983,12206.27751415011,1743.7539305928728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9446.75,0.0,0.0,Moving
0.06988200000000022,2.335313,40954.75229672864,13021.951289316235,12220.600440742928,12220.600440742928,3491.600125926551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285714285714285,9427.142857142857,0.0,0.0,Moving
0.06990900000000044,2.4052095,40938.934901085435,13016.921998598094,12215.880644838213,13961.006451243671,1745.125806405459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9429.0,0.0,0.0,Moving
0.06349399999999994,2.478573,45075.12520868118,14332.062872082415,13450.08977226196,13450.08977226196,3842.8827920748454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9431.857142857143,0.0,0.0,Moving
0.07009799999999977,2.551819,40942.68024765342,14836.3719364319,12182.943878570042,12182.943878570042,1740.4205540814346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9430.42857142857,0.0,0.0,Moving
0.07018600000000008,2.625266,40777.36300686742,12965.548684922904,13905.907160972258,12167.668765850725,1738.2383951215322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285714285714285,9446.375,0.0,0.0,Moving
0.06995199999999979,2.695338,40913.76944190314,13008.920402561795,12208.371454711838,12208.371454711838,3488.106129917668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9418.57142857143,0.0,0.0,Moving
0.07006800000000002,2.765349,40846.03528001369,12987.383684420845,12188.16007307187,13929.325797796422,1741.1657247245528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9433.714285714286,0.0,0.0,Moving
0.06322299999999981,2.8387805,45268.33589041977,14393.496037834377,13507.742435506107,13507.742435506107,3859.3549815731735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9413.42857142857,0.0,0.0,Moving
0.06717700000000004,2.9106415,45878.79780281939,13546.303050151086,12712.684400911017,12712.684400911017,1816.0977715587169,0.0,5091.02817928755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.428571428571427,9441.714285714286,0.0,0.0,Moving
0.06560500000000014,2.9774025,46978.12666717466,13870.893986738787,13017.300510631785,13017.300510631785,1859.6143586616836,0.0,5213.017300510621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.857142857142858,9427.57142857143,0.0,0.0,Moving
0.06981199999999976,3.04527,40995.817337993605,13035.008308027318,12232.853950610252,12232.853950610252,3495.1011287457864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9444.142857142857,0.0,0.0,Moving
0.07012499999999999,3.1219795,40926.91622103387,14830.65953654189,12178.253119429592,12178.253119429592,1739.7504456327988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9447.42857142857,0.0,0.0,Moving
0.05996699999999988,3.1903935,45525.03877132432,13007.153934664091,14241.165974619402,12206.713692530917,4068.904564176972,2001.100605332937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9434.42857142857,0.0,0.0,Moving
