TimeWindow,Average_Timestamp,TP_Overall,TP_Speed,TP_Throttle,TP_Brake,TP_Cruise,TP_Broadcast,TP_DHCP,TP_MDNS,TP_SSDP,TP_Malicious,VehicleSpeed,ThrottleDemand,BrakePressed,CruiseDemand,Behaviour
0.124385,0.0621925,42497.08566145436,13586.847288660209,12750.733609358042,11769.907947099731,2942.476986774933,1447.1198295614424,0.0,0.0,0.0,0.0,26.153846153846153,4580.384615384615,0.0,0.0,Moving
0.135689,0.1922305,40386.47200583688,13413.025374201297,11688.493540375417,12587.608428096602,2697.344663163558,0.0,0.0,0.0,0.0,0.0,26.285714285714285,4574.923076923077,0.0,0.0,Moving
0.136004,0.332358,40292.93256080703,13381.959354136641,12558.454163112849,12558.454163112849,1794.0648804446926,0.0,0.0,0.0,0.0,0.0,26.285714285714285,4579.857142857143,0.0,0.0,Moving
0.13000099999999998,0.46920249999999997,42091.9839078161,12999.900000769227,13138.3604741502,13138.3604741502,2815.3629587464716,0.0,0.0,0.0,0.0,0.0,26.384615384615383,4585.714285714285,0.0,0.0,Moving
0.13427899999999993,0.6071745,40810.55116585619,13553.86918282085,12719.78492541649,11811.228859315313,2725.6681983035337,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4582.285714285715,0.0,0.0,Moving
0.135949,0.7422905,40309.23360966245,13387.37320612877,11666.139508197928,12563.534854982385,2692.1860403533683,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4586.0,0.0,0.0,Moving
0.12994300000000003,0.8794825,41171.89844778094,13005.702500327063,13144.224775478477,13144.224775478477,1877.7463964969252,0.0,0.0,0.0,0.0,0.0,26.384615384615383,4581.285714285715,0.0,0.0,Moving
0.11983600000000005,1.010268,43092.22604225773,14102.606896091318,12216.696151406917,12216.696151406917,3054.1740378517293,1502.0528055008506,0.0,0.0,0.0,0.0,26.153846153846153,4580.333333333333,0.0,0.0,Moving
0.13009000000000004,1.139288,41125.37474056421,12991.006226458601,13129.371973249285,13129.371973249285,1875.6245676070407,0.0,0.0,0.0,0.0,0.0,26.23076923076923,4582.428571428572,0.0,0.0,Moving
0.13593699999999997,1.2724194999999998,39415.31738967317,13388.554992386182,11667.169350507958,11667.169350507958,2692.4236962710675,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4581.538461538462,0.0,0.0,Moving
0.13002899999999995,1.4094765,41144.66772796839,12997.100646778801,13135.531304555143,12197.27906851549,2814.756708118959,0.0,0.0,0.0,0.0,0.0,26.384615384615383,4577.142857142857,0.0,0.0,Moving
0.12998699999999985,1.5394865,41157.96195004121,13001.300130013016,12201.220122012215,13139.775516013155,2815.666182002819,0.0,0.0,0.0,0.0,0.0,26.384615384615383,4577.2307692307695,0.0,0.0,Moving
0.13438099999999986,1.6772935,39871.708053966,13543.581309857806,12710.130152328094,11802.263712876089,1815.7328789040137,0.0,0.0,0.0,0.0,0.0,26.285714285714285,4582.928571428572,0.0,0.0,Moving
0.13003799999999988,1.809504,41141.82008336029,12996.201110444652,12196.434888263442,13134.62218736063,2814.5618972915636,0.0,0.0,0.0,0.0,0.0,26.46153846153846,4579.384615384615,0.0,0.0,Moving
0.12973800000000013,1.945254,41298.61721315262,14028.272364303428,12224.637346035845,12224.637346035845,2821.0701567775027,0.0,0.0,0.0,0.0,0.0,26.071428571428573,4579.384615384615,0.0,0.0,Moving
0.12013699999999972,2.0743065,42917.66899456464,12985.175258246865,13201.594845884314,13201.594845884314,2031.0145916745098,1498.2894528746383,0.0,0.0,0.0,0.0,26.333333333333332,4580.307692307692,0.0,0.0,Moving
0.13008600000000037,2.20519,41188.13707854792,13990.74458435185,12191.934566363756,12191.934566363756,2813.523361468559,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4586.923076923077,0.0,0.0,Moving
0.12989499999999987,2.3394994999999996,41187.112667924135,13010.508487624633,13149.081950806434,13149.081950806434,1878.4402786866333,0.0,0.0,0.0,0.0,0.0,26.384615384615383,4579.285714285715,0.0,0.0,Moving
0.13562299999999983,2.4723585,39506.57336882392,13419.55273073153,11694.181665351762,11694.181665351762,2698.657307388868,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4588.0,0.0,0.0,Moving
0.13026800000000005,2.609426,41069.18045874657,12973.255135566673,13111.431817483952,12174.900973377955,2809.5925323179895,0.0,0.0,0.0,0.0,0.0,26.153846153846153,4579.0,0.0,0.0,Moving
0.12998999999999983,2.7395560000000003,41157.012077852196,13001.00007692901,12200.93853373338,13139.472267097486,2815.6012000923183,0.0,0.0,0.0,0.0,0.0,26.615384615384617,4576.307692307692,0.0,0.0,Moving
0.1342699999999999,2.87744,39904.669695389915,13554.777686750589,12720.63752141209,11812.02055559694,1817.2339316302987,0.0,0.0,0.0,0.0,0.0,26.0,4583.142857142857,0.0,0.0,Moving
0.11980099999999982,3.0044765,43038.03807981576,13021.594143621525,12220.265273244815,13238.620712681883,3055.0663183112038,1502.4916319563297,0.0,0.0,0.0,0.0,26.416666666666668,4576.916666666667,0.0,0.0,Moving
0.1340359999999996,3.1373670000000002,39974.33525321567,13578.441612701106,12742.845205765654,11832.641976782392,1820.4064579665219,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4584.571428571428,0.0,0.0,Moving
0.13005699999999987,3.2694155,41135.80968344653,12994.302498135447,12194.653113634804,13132.703353145173,2814.1507185311084,0.0,0.0,0.0,0.0,0.0,26.384615384615383,4582.307692307692,0.0,0.0,Moving
0.12991699999999984,3.4053605,41241.71586474447,14008.944172048325,12207.794207070683,12207.794207070683,2817.183278554773,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4579.846153846154,0.0,0.0,Moving
0.12980199999999975,3.539498,41216.622240027194,13019.830202924479,13158.502950647935,13158.502950647935,1879.7861358068478,0.0,0.0,0.0,0.0,0.0,26.0,4583.857142857143,0.0,0.0,Moving
0.13584299999999994,3.6725165000000004,39442.591815551794,13397.819541676796,11675.242743461207,11675.242743461207,2694.286786952586,0.0,0.0,0.0,0.0,0.0,26.642857142857142,4585.846153846154,0.0,0.0,Moving
0.1300060000000003,3.80962,41151.94683322299,12999.400027691001,13137.855175914929,12199.436949063862,2815.254680553199,0.0,0.0,0.0,0.0,0.0,26.076923076923077,4579.142857142857,0.0,0.0,Moving
0.13010699999999975,3.9396785,41120.00122975712,12989.308799680288,12189.966719699964,13127.65646736919,2813.069243007684,0.0,0.0,0.0,0.0,0.0,26.384615384615383,4579.846153846154,0.0,0.0,Moving
0.12424999999999997,4.072386,41561.36820925554,13601.609657947689,12764.587525150908,11782.696177062377,1963.782696177063,1448.6921529175054,0.0,0.0,0.0,0.0,26.384615384615383,4580.7692307692305,0.0,0.0,Moving
0.13015799999999977,4.199592,41103.88911937806,12984.219179766153,12185.19030716516,13122.512638485556,2811.9669939611904,0.0,0.0,0.0,0.0,0.0,26.384615384615383,4575.076923076923,0.0,0.0,Moving
0.13405700000000031,4.3374825,39968.07328226044,13576.314552764838,12740.849041825462,11830.788395980786,1820.1212916893517,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4579.285714285715,0.0,0.0,Moving
0.12990499999999994,4.469464500000001,41183.942111543074,13009.506947384634,12208.921904468656,13148.069743273938,2817.4435164158435,0.0,0.0,0.0,0.0,0.0,26.0,4584.461538461538,0.0,0.0,Moving
0.13023200000000035,4.605368,41141.96203698005,13975.05989311379,12178.266478284875,12178.266478284875,2810.3691872965096,0.0,0.0,0.0,0.0,0.0,26.5,4580.461538461538,0.0,0.0,Moving
0.1298660000000007,4.739601,41196.31004265913,13013.413826559614,13152.018234179775,13152.018234179775,1878.859747739968,0.0,0.0,0.0,0.0,0.0,26.23076923076923,4575.142857142857,0.0,0.0,Moving
0.1358459999999999,4.872631,39441.72077205073,13397.523666504727,11674.98490938269,11674.98490938269,2694.227286780621,0.0,0.0,0.0,0.0,0.0,26.357142857142858,4585.076923076923,0.0,0.0,Moving
0.11980400000000024,5.004589,43036.96036860196,13021.268071182905,13238.28920570262,12219.95926680242,3054.989816700605,1502.4540082134122,0.0,0.0,0.0,0.0,26.416666666666668,4575.076923076923,0.0,0.0,Moving
