DateTime,StatusType,Timestamp,TimeDelta,PacketLength,SourceIP,DestinationIP,SourcePort,DestinationPort,Payload
"Aug 20, 2021 19:30:34.236749000 BST",SPEED,0.130615,0.00052,130,172.16.0.101,172.16.0.100,28091.0,28091.0,18.0
"Aug 20, 2021 19:30:34.246420000 BST",THROTTLE,0.140286,0.009671,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.246433000 BST",BRAKE,0.140299,1.3e-05,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.246434000 BST",CRUISE,0.1403,1e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,1406.0
"Aug 20, 2021 19:30:34.246715000 BST",SPEED,0.140581,0.000281,130,172.16.0.101,172.16.0.100,28091.0,28091.0,18.0
"Aug 20, 2021 19:30:34.256463000 BST",THROTTLE,0.150329,0.009748,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.256480000 BST",BRAKE,0.150346,1.7e-05,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.256725000 BST",SPEED,0.150591,0.000245,130,172.16.0.101,172.16.0.100,28091.0,28091.0,18.0
"Aug 20, 2021 19:30:34.266444000 BST",THROTTLE,0.16031,0.009719,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.266446000 BST",BRAKE,0.160312,2e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.266650000 BST",SPEED,0.160516,0.000204,130,172.16.0.101,172.16.0.100,28091.0,28091.0,18.0
"Aug 20, 2021 19:30:34.276494000 BST",THROTTLE,0.17036,0.009844,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.276509000 BST",BRAKE,0.170375,1.5e-05,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.276719000 BST",SPEED,0.170585,0.00021,130,172.16.0.101,172.16.0.100,28091.0,28091.0,16.0
"Aug 20, 2021 19:30:34.286369000 BST",THROTTLE,0.180235,0.00965,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.286372000 BST",BRAKE,0.180238,3e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.286748000 BST",SPEED,0.180614,0.000376,130,172.16.0.101,172.16.0.100,28091.0,28091.0,16.0
"Aug 20, 2021 19:30:34.296432000 BST",THROTTLE,0.190298,0.009684,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.296444000 BST",BRAKE,0.19031,1.2e-05,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.296445000 BST",CRUISE,0.190311,1e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,1381.0
"Aug 20, 2021 19:30:34.296719000 BST",SPEED,0.190585,0.000274,130,172.16.0.101,172.16.0.100,28091.0,28091.0,16.0
"Aug 20, 2021 19:30:34.306488000 BST",THROTTLE,0.200354,0.009769,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.306502000 BST",BRAKE,0.200368,1.4e-05,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.306681000 BST",SPEED,0.200547,0.000179,130,172.16.0.101,172.16.0.100,28091.0,28091.0,16.0
"Aug 20, 2021 19:30:34.316379000 BST",THROTTLE,0.210245,0.009698,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.316380000 BST",BRAKE,0.210246,1e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.316650000 BST",SPEED,0.210516,0.00027,130,172.16.0.101,172.16.0.100,28091.0,28091.0,16.0
"Aug 20, 2021 19:30:34.326359000 BST",B,0.220225,0.009709,60,,,,,
"Aug 20, 2021 19:30:34.326373000 BST",THROTTLE,0.220239,1.4e-05,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.326373000 BST",BRAKE,0.220239,0.0,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.326745000 BST",SPEED,0.220611,0.000372,130,172.16.0.101,172.16.0.100,28091.0,28091.0,17.0
"Aug 20, 2021 19:30:34.326747000 BST",B,0.220613,2e-06,60,,,,,
"Aug 20, 2021 19:30:34.327809000 BST",B,0.221675,0.001062,60,,,,,
"Aug 20, 2021 19:30:34.336300000 BST",THROTTLE,0.230166,0.008491,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.336312000 BST",BRAKE,0.230178,1.2e-05,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.336690000 BST",SPEED,0.230556,0.000378,130,172.16.0.101,172.16.0.100,28091.0,28091.0,17.0
"Aug 20, 2021 19:30:34.346435000 BST",THROTTLE,0.240301,0.009745,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.346437000 BST",BRAKE,0.240303,2e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.346449000 BST",CRUISE,0.240315,1.2e-05,122,172.16.0.100,172.16.0.101,28191.0,28191.0,1406.0
"Aug 20, 2021 19:30:34.346728000 BST",SPEED,0.240594,0.000279,130,172.16.0.101,172.16.0.100,28091.0,28091.0,17.0
"Aug 20, 2021 19:30:34.356239000 BST",THROTTLE,0.250105,0.009511,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.356241000 BST",BRAKE,0.250107,2e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.356639000 BST",SPEED,0.250505,0.000398,130,172.16.0.101,172.16.0.100,28091.0,28091.0,17.0
"Aug 20, 2021 19:30:34.366174000 BST",THROTTLE,0.26004,0.009535,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.366182000 BST",BRAKE,0.260048,8e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.366788000 BST",SPEED,0.260654,0.000606,130,172.16.0.101,172.16.0.100,28091.0,28091.0,17.0
"Aug 20, 2021 19:30:34.376245000 BST",THROTTLE,0.270111,0.009457,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.376246000 BST",BRAKE,0.270112,1e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.376717000 BST",SPEED,0.270583,0.000471,130,172.16.0.101,172.16.0.100,28091.0,28091.0,17.0
"Aug 20, 2021 19:30:34.386212000 BST",THROTTLE,0.280078,0.009495,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.386220000 BST",BRAKE,0.280086,8e-06,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.386630000 BST",SPEED,0.280496,0.00041,130,172.16.0.101,172.16.0.100,28091.0,28091.0,17.0
"Aug 20, 2021 19:30:34.396123000 BST",THROTTLE,0.289989,0.009493,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.396123000 BST",BRAKE,0.289989,0.0,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
"Aug 20, 2021 19:30:34.396303000 BST",CRUISE,0.290169,0.00018,122,172.16.0.100,172.16.0.101,28191.0,28191.0,1406.0
"Aug 20, 2021 19:30:34.396679000 BST",SPEED,0.290545,0.000376,130,172.16.0.101,172.16.0.100,28091.0,28091.0,17.0
"Aug 20, 2021 19:30:34.406216000 BST",THROTTLE,0.300082,0.009537,122,172.16.0.100,172.16.0.101,28191.0,28191.0,0.0
