TP_Overall,TP_Speed,TP_Throttle,TP_Brake,TP_Cruise,TP_RRCP,TP_Malicious,TP_ARP,Attack
40345.58497510119,12994.036070624,12194.403081662524,12350.74158270948,2345.077515704332,307.55114960056807,153.77557480028403,0.0,1
40225.89939063271,13092.475969506178,12131.25621478294,12131.25621478294,2488.4628132888083,305.95854261747644,76.48963565436911,0.0,1
40160.08360990307,12994.456795012744,12349.162445893318,12194.797915319652,2469.832489178664,0.0,151.83396449868837,0.0,1
40443.43419191974,12999.950000192295,12199.95307710354,12356.3627319382,2502.554477354572,307.6911242649064,76.9227810662266,0.0,1
40372.23684396055,13165.97460902689,12199.358751655296,12199.358751655296,2346.03052916448,307.6761349723908,153.8380674861954,0.0,1
40436.90210208813,12997.850355518089,12354.367034169954,12197.98264133236,2502.15028540151,307.6414285329725,76.91035713324312,0.0,1
40366.48315157066,13000.766711883069,12200.71952961334,12200.71952961334,2502.7116983822234,307.71045471912583,153.85522735956292,0.0,1
40173.70634716701,12998.86465612493,12198.934523440315,12353.351416142094,2470.6702832284186,0.0,151.88546823125526,0.0,1
40181.84596577016,13078.137734311324,12273.329258353706,12117.970660146697,2330.378973105134,305.6234718826405,76.40586797066013,0.0,1
16559.388977152787,13034.575218595295,1387.184769496819,1450.2386226557653,315.26926579473155,248.08073374011664,124.04036687005832,0.0,1
13746.348403002676,13053.947211971792,0.0,0.0,0.0,201.6702498148201,126.04390613426256,0.0,1
13833.680083168909,13055.780267983946,0.0,0.0,0.0,306.3938002916702,102.13126676389004,0.0,1
13377.050155879637,13054.711597906631,0.0,0.0,0.0,198.36218952184817,123.9763684511551,0.0,1
13482.445511425398,13053.897851043535,0.0,0.0,0.0,302.504230857784,126.04342952407664,0.0,1
13373.77277972446,13051.51319467086,0.0,0.0,0.0,198.31359080221628,123.9459942513852,0.0,1
13428.29382756782,13053.31820098355,0.0,0.0,0.0,199.98700084494428,99.99350042247214,74.9951253168541,1
13746.9860964913,13053.392764100196,0.0,0.0,0.0,303.7635032369794,50.627250539496565,50.627250539496565,1
13581.077021709763,13052.71370526705,0.0,0.0,0.0,197.51899680101465,0.0,49.379749200253656,1
13720.929059931044,13055.345926748869,0.0,0.0,0.0,302.53778781008,0.0,75.63444695252,1
13295.788442703222,13050.930460332997,0.0,0.0,0.0,195.8863858961801,0.0,48.971596474045015,1
13684.177512937138,13046.887251058512,0.0,0.0,0.0,275.9918456954685,0.0,75.2705033714914,1
13278.23810727727,13008.670677231035,0.0,0.0,0.0,220.5551700378261,0.0,49.0122600084058,1
13324.269428414318,13052.681478360166,0.0,0.0,0.0,197.51850913029253,0.0,74.0694409238597,1
13695.872959580078,13055.494043509634,0.0,0.0,0.0,302.5412201907608,0.0,50.423536698460126,1
13298.520852039765,13052.63140639342,0.0,0.0,0.0,196.7115565170751,0.0,49.17788912926878,1
13430.080116076046,13053.535813756156,0.0,0.0,0.0,301.2354418559113,0.0,75.30886046397782,1
13297.992228563257,13052.112557156846,0.0,0.0,0.0,196.7037371251268,0.0,49.17593428128168,1
13610.980066079914,13053.329864616331,0.0,0.0,0.0,199.16078623699423,0.0,74.68529483887284,1
13403.261946485309,13053.285569890728,0.0,0.0,0.0,299.97975136678343,0.0,49.99662522779724,1
13298.629851797126,13052.738390746948,0.0,0.0,0.0,196.7131688401424,0.0,49.1782922100356,1
13693.111139211926,13052.861357774882,0.0,0.0,0.0,302.4802117025399,0.0,50.41336861708999,1
