DateTime,PacketLength,Timestamp,TimeDelta,SourcePort,DestinationPort,SourceIP,DestinationIP,StatusType,Payload
2021-09-19 15:04:26.886519+01:00,122,0.0,0.0,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2094.0
2021-09-19 15:04:26.886520+01:00,122,1e-06,1e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.886778+01:00,122,0.000259,0.000258,28191.0,28191.0,172.16.0.100,172.16.0.101,CRUISE,0.0
2021-09-19 15:04:26.893685+01:00,130,0.007166,0.006907,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,21.0
2021-09-19 15:04:26.896575+01:00,122,0.010056,0.00289,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.896576+01:00,122,0.010057,1e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.903728+01:00,130,0.017209,0.007152,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,21.0
2021-09-19 15:04:26.906536+01:00,122,0.020017,0.002808,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.906537+01:00,122,0.020018,1e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.913711+01:00,130,0.027192,0.007174,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,21.0
2021-09-19 15:04:26.916556+01:00,122,0.030037,0.002845,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.916557+01:00,122,0.030038,1e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.923728+01:00,130,0.037209,0.007171,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,21.0
2021-09-19 15:04:26.926555+01:00,122,0.040036,0.002827,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.926556+01:00,122,0.040037,1e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.933714+01:00,130,0.047195,0.007158,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,21.0
2021-09-19 15:04:26.936771+01:00,122,0.050252,0.003057,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.936772+01:00,122,0.050253,1e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.936773+01:00,122,0.050254,1e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,CRUISE,0.0
2021-09-19 15:04:26.943812+01:00,130,0.057293,0.007039,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,22.0
2021-09-19 15:04:26.946745+01:00,122,0.060226,0.002933,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.946746+01:00,122,0.060227,1e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.953981+01:00,130,0.067462,0.007235,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,22.0
2021-09-19 15:04:26.956778+01:00,122,0.070259,0.002797,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.956780+01:00,122,0.070261,2e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.963980+01:00,130,0.077461,0.0072,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,22.0
2021-09-19 15:04:26.966539+01:00,122,0.08002,0.002559,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.966541+01:00,122,0.080022,2e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.973780+01:00,130,0.087261,0.007239,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,22.0
2021-09-19 15:04:26.976563+01:00,122,0.090044,0.002783,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
2021-09-19 15:04:26.976565+01:00,122,0.090046,2e-06,28191.0,28191.0,172.16.0.100,172.16.0.101,BRAKE,0.0
2021-09-19 15:04:26.983637+01:00,130,0.097118,0.007072,28091.0,28091.0,172.16.0.101,172.16.0.100,SPEED,22.0
2021-09-19 15:04:26.986525+01:00,122,0.100006,0.002888,28191.0,28191.0,172.16.0.100,172.16.0.101,THROTTLE,2103.0
