TimeWindow,Average_Timestamp,TP_Overall,TP_Speed,TP_Throttle,TP_Brake,TP_Cruise,TP_RRCP,TP_DHCP,TP_MDNS,TP_SSDP,TP_Malicious,TP_ARP,TP_NBNS,TP_LLMNR,TP_Malformed,VehicleSpeed,ThrottleDemand,BrakePressed,CruiseDemand,Behaviour
0.060018,0.030009,46486.054183744876,12996.101169649104,14229.064613949147,14229.064613949147,2032.7235162784498,2999.1002699190244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.070059,0.09554750000000001,42706.8613597111,14844.630953910277,12189.725802537861,12189.725802537861,3482.7788007251033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.070049,0.1751395,42598.752301960056,12990.906365544119,13933.103970078088,13933.103970078088,1741.637996259761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.07000799999999999,0.245556,42737.97280310823,14855.44509198949,12198.605873614446,12198.605873614446,3485.315963889842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.06983,0.325202,42732.34999283975,13031.648288701132,13976.800801947586,13976.800801947586,1747.1001002434482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.07012099999999999,0.3956275,42669.10055475536,14831.505540422986,12178.947818770414,12178.947818770414,3479.6993767915465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,1578.0,Cruising
0.06990500000000005,0.4750985,42686.5031113654,13017.666833559822,13961.805307202621,13961.805307202621,1745.2256634003277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.142857142857142,0.0,0.0,1553.0,Cruising
0.07003599999999999,0.545571,42720.88640127935,14849.505968359132,12193.728939402596,12193.728939402596,3483.922554115027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1553.0,Cruising
0.07001099999999993,0.6251234999999999,40879.29039722333,12997.957463827124,13940.666466698103,12198.08315836084,1742.583308337263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1553.0,Cruising
0.07013199999999997,0.6951970000000001,40808.760622825546,12975.531854217767,12177.037586265904,12177.037586265904,3479.1535960759725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1553.0,Cruising
0.06997699999999996,0.7652525,40899.15257870446,13004.272832502116,12204.009888963525,13947.43987310117,1743.4299841376462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1553.0,Cruising
0.06971700000000003,0.8355875,41051.68036490381,13052.770486394991,12249.523071847607,12249.523071847607,3499.863734813602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1553.0,Cruising
0.07013899999999995,0.9056695,40918.74705941063,14827.69928285263,12175.822295727065,12175.822295727065,1739.4031851038665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.375,0.0,0.0,1553.0,Cruising
0.059764999999999846,0.9801755,44641.51259098146,13051.116874424864,14289.29975738312,12247.971220614103,2041.3285367690173,3011.7962017903533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.07004499999999991,1.0450815,40859.44749803703,12991.648226140354,12192.162181454794,12192.162181454794,3483.4749089870843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.07002599999999992,1.115118,40870.53380173083,12995.173221374933,12195.470253905705,13937.68029017795,1742.2100362722438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.06970900000000002,1.1854705,41056.39157067236,13054.26845887905,12250.928861409571,12250.928861409571,3500.2653889741628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.06995499999999999,1.2557445,41026.3740976342,14866.700021442359,12207.84790222286,12207.84790222286,1743.9782717461228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.06980200000000014,1.335234,41001.690495974246,13036.875734219624,13982.40738087731,12234.606458267646,1747.8009226096638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.07022899999999987,1.4052505,40752.39573395613,12957.610104088079,12160.218713067274,12160.218713067274,3474.3482037335066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1578.0,Cruising
0.06978099999999987,1.4752565,41014.02960691313,13040.799071380487,12238.288359295533,13986.615267766323,1748.3269084707904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.714285714285715,0.0,0.0,1578.0,Cruising
0.06945599999999996,1.545413,41205.94333102974,13101.819857175773,12295.55401981111,12295.55401981111,3513.0154342317455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1553.0,Cruising
0.07010099999999997,1.6156925000000002,40940.92808947092,14835.737008031276,12182.422504671837,12182.422504671837,1740.3460720959765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1553.0,Cruising
