DateTime,StatusType,Timestamp,TimeDelta,PacketLength,SourceIP,DestinationIP,SourcePort,DestinationPort,Payload
2021-08-25 17:18:26.062596+01:00,BRAKE,0.254642,3e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.065066+01:00,B,0.257112,0.00247,60,,,,,
2021-08-25 17:18:26.065858+01:00,B,0.257904,0.000792,60,,,,,
2021-08-25 17:18:26.066607+01:00,B,0.258653,0.000749,60,,,,,
2021-08-25 17:18:26.068052+01:00,SPEED,0.260098,0.001445,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.072583+01:00,THROTTLE,0.264629,0.004531,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.072584+01:00,BRAKE,0.26463,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.078008+01:00,SPEED,0.270054,0.005424,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.082614+01:00,THROTTLE,0.27466,0.004606,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.082615+01:00,BRAKE,0.274661,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.087999+01:00,SPEED,0.280045,0.005384,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.092694+01:00,THROTTLE,0.28474,0.004695,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.092695+01:00,BRAKE,0.284741,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.092696+01:00,CRUISE,0.284742,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,10000
2021-08-25 17:18:26.097995+01:00,SPEED,0.290041,0.005299,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.102588+01:00,THROTTLE,0.294634,0.004593,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.102590+01:00,BRAKE,0.294636,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.108025+01:00,SPEED,0.300071,0.005435,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.112613+01:00,THROTTLE,0.304659,0.004588,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.112614+01:00,BRAKE,0.30466,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.118036+01:00,SPEED,0.310082,0.005422,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.122691+01:00,THROTTLE,0.314737,0.004655,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.122693+01:00,BRAKE,0.314739,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.127952+01:00,SPEED,0.319998,0.005259,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.132677+01:00,THROTTLE,0.324723,0.004725,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.132679+01:00,BRAKE,0.324725,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.138050+01:00,SPEED,0.330096,0.005371,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.142725+01:00,THROTTLE,0.334771,0.004675,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.142726+01:00,BRAKE,0.334772,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.142727+01:00,CRUISE,0.334773,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,10000
2021-08-25 17:18:26.148011+01:00,SPEED,0.340057,0.005284,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.152647+01:00,THROTTLE,0.344693,0.004636,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.152649+01:00,BRAKE,0.344695,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.158009+01:00,SPEED,0.350055,0.00536,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.162605+01:00,THROTTLE,0.354651,0.004596,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.162606+01:00,BRAKE,0.354652,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.167852+01:00,SPEED,0.359898,0.005246,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.172614+01:00,THROTTLE,0.36466,0.004762,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.172616+01:00,BRAKE,0.364662,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.178009+01:00,SPEED,0.370055,0.005393,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.182602+01:00,THROTTLE,0.374648,0.004593,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.182603+01:00,BRAKE,0.374649,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.188000+01:00,SPEED,0.380046,0.005397,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.192690+01:00,THROTTLE,0.384736,0.00469,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.192691+01:00,BRAKE,0.384737,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.192692+01:00,CRUISE,0.384738,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,10000
2021-08-25 17:18:26.197873+01:00,SPEED,0.389919,0.005181,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.202654+01:00,THROTTLE,0.3947,0.004781,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.202656+01:00,BRAKE,0.394702,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.208027+01:00,SPEED,0.400073,0.005371,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.212610+01:00,THROTTLE,0.404656,0.004583,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.212611+01:00,BRAKE,0.404657,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.218012+01:00,SPEED,0.410058,0.005401,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.222629+01:00,THROTTLE,0.414675,0.004617,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.222631+01:00,BRAKE,0.414677,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.228025+01:00,SPEED,0.420071,0.005394,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.232616+01:00,THROTTLE,0.424662,0.004591,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.232617+01:00,BRAKE,0.424663,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.238057+01:00,SPEED,0.430103,0.00544,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.242707+01:00,THROTTLE,0.434753,0.00465,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.242708+01:00,BRAKE,0.434754,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.242709+01:00,CRUISE,0.434755,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,10000
2021-08-25 17:18:26.248008+01:00,SPEED,0.440054,0.005299,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.252622+01:00,THROTTLE,0.444668,0.004614,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.252624+01:00,BRAKE,0.44467,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.258095+01:00,SPEED,0.450141,0.005471,130,172.16.0.101,172.16.0.100,28091,28091,31
2021-08-25 17:18:26.262615+01:00,THROTTLE,0.454661,0.00452,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.262617+01:00,BRAKE,0.454663,2e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.268055+01:00,SPEED,0.460101,0.005438,130,172.16.0.101,172.16.0.100,28091,28091,30
2021-08-25 17:18:26.272627+01:00,THROTTLE,0.464673,0.004572,122,172.16.0.100,172.16.0.101,28191,28191,0
2021-08-25 17:18:26.272628+01:00,BRAKE,0.464674,1e-06,122,172.16.0.100,172.16.0.101,28191,28191,0
